id node1;id node2;name node1;name node2;parent id node1;parent id node2;parent name node1;parent name node2;edge confidence;edge weight(med flm)
28;503;rh.medialorbitofrontal_10;Right-Caudate;4;36;ctx-rh-medialorbitofrontal;Right-Caudate;317;19.666668
192;504;rh.posteriorcingulate_7;Right-Putamen;14;37;ctx-rh-posteriorcingulate;Right-Putamen;325;32.399998
192;503;rh.posteriorcingulate_7;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;343;13.600000
303;507;rh.inferiorparietal_20;Right-Hippocampus;19;40;ctx-rh-inferiorparietal;Right-Hippocampus;369;34.200007
303;490;rh.inferiorparietal_20;rh.insula_5;19;34;ctx-rh-inferiorparietal;ctx-rh-insula;325;33.275004
614;632;lh.superiorfrontal_2;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;296;24.149262
614;1009;lh.superiorfrontal_2;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;316;24.800004
699;1009;lh.posteriorcingulate_4;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;358;13.600002
699;1010;lh.posteriorcingulate_4;Left-Putamen;55;78;ctx-lh-posteriorcingulate;Left-Putamen;316;28.399999
501;504;rh.insula_9;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;409;15.444444
490;502;rh.insula_5;Right-Thalamus-Proper;34;35;ctx-rh-insula;Right-Thalamus-Proper;368;14.116666
490;507;rh.insula_5;Right-Hippocampus;34;40;ctx-rh-insula;Right-Hippocampus;386;17.131538
490;504;rh.insula_5;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;325;14.150000
155;504;rh.precentral_15;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;388;41.139886
155;159;rh.precentral_15;rh.precentral_7;10;10;ctx-rh-precentral;ctx-rh-precentral;329;13.966665
591;601;lh.superiorfrontal_42;lh.superiorfrontal_21;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;352;13.562502
591;602;lh.superiorfrontal_42;lh.superiorfrontal_29;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;334;13.352382
603;1010;lh.superiorfrontal_44;Left-Putamen;49;78;ctx-lh-superiorfrontal;Left-Putamen;305;34.033330
603;632;lh.superiorfrontal_44;lh.caudalmiddlefrontal_13;49;50;ctx-lh-superiorfrontal;ctx-lh-caudalmiddlefrontal;298;23.892857
603;1009;lh.superiorfrontal_44;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;365;22.300003
90;93;rh.superiorfrontal_27;rh.superiorfrontal_2;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;371;13.500018
90;94;rh.superiorfrontal_27;rh.superiorfrontal_11;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;332;13.516668
1004;1010;lh.insula_4;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;376;14.416667
16;504;rh.lateralorbitofrontal_14;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;397;36.100003
1013;1013;Left-Hippocampus;Left-Hippocampus;81;81;Left-Hippocampus;Left-Hippocampus;418;16.441667
1013;1014;Left-Hippocampus;Left-Amygdala;81;82;Left-Hippocampus;Left-Amygdala;367;17.974998
994;1013;lh.insula_12;Left-Hippocampus;75;81;ctx-lh-insula;Left-Hippocampus;400;15.509091
35;73;rh.parstriangularis_8;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;335;27.719997
35;70;rh.parstriangularis_8;rh.rostralmiddlefrontal_2;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;317;23.999998
11;504;rh.lateralorbitofrontal_13;Right-Putamen;1;37;ctx-rh-lateralorbitofrontal;Right-Putamen;349;23.200005
511;1010;lh.lateralorbitofrontal_6;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;319;19.800001
689;1010;lh.rostralanteriorcingulate_4;Left-Putamen;53;78;ctx-lh-rostralanteriorcingulate;Left-Putamen;382;31.040001
689;1009;lh.rostralanteriorcingulate_4;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;411;18.105883
73;504;rh.rostralmiddlefrontal_3;Right-Putamen;7;37;ctx-rh-rostralmiddlefrontal;Right-Putamen;395;40.893335
198;503;rh.posteriorcingulate_6;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;306;13.073335
489;504;rh.insula_4;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;326;13.500002
585;586;lh.superiorfrontal_32;lh.superiorfrontal_8;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;319;12.900005
585;587;lh.superiorfrontal_32;lh.superiorfrontal_14;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;310;12.840002
957;1013;lh.bankssts_2;Left-Hippocampus;72;81;ctx-lh-bankssts;Left-Hippocampus;298;21.650009
202;507;rh.isthmuscingulate_4;Right-Hippocampus;15;40;ctx-rh-isthmuscingulate;Right-Hippocampus;311;15.520003
184;503;rh.caudalanteriorcingulate_1;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;414;12.445804
131;504;rh.caudalmiddlefrontal_6;Right-Putamen;9;37;ctx-rh-caudalmiddlefrontal;Right-Putamen;335;34.033333
131;503;rh.caudalmiddlefrontal_6;Right-Caudate;9;36;ctx-rh-caudalmiddlefrontal;Right-Caudate;317;22.666667
181;503;rh.rostralanteriorcingulate_1;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;356;17.766667
181;504;rh.rostralanteriorcingulate_1;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;372;30.315715
502;503;Right-Thalamus-Proper;Right-Caudate;35;36;Right-Thalamus-Proper;Right-Caudate;418;14.703846
502;506;Right-Thalamus-Proper;Right-Accumbens-area;35;39;Right-Thalamus-Proper;Right-Accumbens-area;387;16.745453
502;1008;Right-Thalamus-Proper;Left-Thalamus-Proper;35;76;Right-Thalamus-Proper;Left-Thalamus-Proper;414;21.569382
502;504;Right-Thalamus-Proper;Right-Putamen;35;37;Right-Thalamus-Proper;Right-Putamen;418;17.000002
502;502;Right-Thalamus-Proper;Right-Thalamus-Proper;35;35;Right-Thalamus-Proper;Right-Thalamus-Proper;418;15.087301
502;505;Right-Thalamus-Proper;Right-Pallidum;35;38;Right-Thalamus-Proper;Right-Pallidum;409;15.199999
502;508;Right-Thalamus-Proper;Right-Amygdala;35;41;Right-Thalamus-Proper;Right-Amygdala;384;18.827272
502;1015;Right-Thalamus-Proper;Brain-Stem;35;83;Right-Thalamus-Proper;Brain-Stem;417;16.680002
502;507;Right-Thalamus-Proper;Right-Hippocampus;35;40;Right-Thalamus-Proper;Right-Hippocampus;418;15.668189
154;504;rh.precentral_16;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;364;38.051663
159;504;rh.precentral_7;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;413;35.242723
159;162;rh.precentral_7;rh.precentral_33;10;10;ctx-rh-precentral;ctx-rh-precentral;295;16.527277
159;505;rh.precentral_7;Right-Pallidum;10;38;ctx-rh-precentral;Right-Pallidum;320;43.625017
159;503;rh.precentral_7;Right-Caudate;10;36;ctx-rh-precentral;Right-Caudate;381;21.654545
553;1010;lh.parsopercularis_4;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;315;19.177780
1003;1010;lh.insula_15;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;319;14.733336
270;326;rh.superiorparietal_9;rh.precuneus_20;18;20;ctx-rh-superiorparietal;ctx-rh-precuneus;297;15.923076
195;503;rh.posteriorcingulate_3;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;317;12.640005
698;1009;lh.posteriorcingulate_5;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;407;12.480002
538;1010;lh.medialorbitofrontal_7;Left-Putamen;45;78;ctx-lh-medialorbitofrontal;Left-Putamen;308;25.392305
538;1009;lh.medialorbitofrontal_7;Left-Caudate;45;77;ctx-lh-medialorbitofrontal;Left-Caudate;377;15.466670
552;1010;lh.parsopercularis_8;Left-Putamen;47;78;ctx-lh-parsopercularis;Left-Putamen;349;18.566661
552;1009;lh.parsopercularis_8;Left-Caudate;47;77;ctx-lh-parsopercularis;Left-Caudate;319;20.057138
521;1010;lh.lateralorbitofrontal_8;Left-Putamen;42;78;ctx-lh-lateralorbitofrontal;Left-Putamen;358;26.821430
521;545;lh.lateralorbitofrontal_8;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;372;14.300003
598;604;lh.superiorfrontal_45;lh.superiorfrontal_19;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;298;12.475004
162;178;rh.precentral_33;rh.paracentral_7;10;11;ctx-rh-precentral;ctx-rh-paracentral;344;13.777776
647;686;lh.precentral_33;lh.paracentral_5;51;52;ctx-lh-precentral;ctx-lh-paracentral;345;12.749994
647;685;lh.precentral_33;lh.paracentral_6;51;52;ctx-lh-precentral;ctx-lh-paracentral;307;14.533333
1008;1013;Left-Thalamus-Proper;Left-Hippocampus;76;81;Left-Thalamus-Proper;Left-Hippocampus;418;15.487691
1008;1012;Left-Thalamus-Proper;Left-Accumbens-area;76;80;Left-Thalamus-Proper;Left-Accumbens-area;397;14.890911
1008;1008;Left-Thalamus-Proper;Left-Thalamus-Proper;76;76;Left-Thalamus-Proper;Left-Thalamus-Proper;418;14.596153
1008;1015;Left-Thalamus-Proper;Brain-Stem;76;83;Left-Thalamus-Proper;Brain-Stem;418;16.286222
1008;1009;Left-Thalamus-Proper;Left-Caudate;76;77;Left-Thalamus-Proper;Left-Caudate;418;15.337581
1008;1010;Left-Thalamus-Proper;Left-Putamen;76;78;Left-Thalamus-Proper;Left-Putamen;418;15.956267
1008;1011;Left-Thalamus-Proper;Left-Pallidum;76;79;Left-Thalamus-Proper;Left-Pallidum;417;14.449999
1008;1014;Left-Thalamus-Proper;Left-Amygdala;76;82;Left-Thalamus-Proper;Left-Amygdala;395;19.000004
602;1009;lh.superiorfrontal_29;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;312;26.075804
701;1009;lh.posteriorcingulate_2;Left-Caudate;55;77;ctx-lh-posteriorcingulate;Left-Caudate;342;12.816669
467;507;rh.superiortemporal_21;Right-Hippocampus;32;40;ctx-rh-superiortemporal;Right-Hippocampus;328;16.003334
731;1010;lh.postcentral_31;Left-Putamen;57;78;ctx-lh-postcentral;Left-Putamen;319;29.799999
41;73;rh.parstriangularis_7;rh.rostralmiddlefrontal_3;5;7;ctx-rh-parstriangularis;ctx-rh-rostralmiddlefrontal;311;25.300000
688;1009;lh.rostralanteriorcingulate_1;Left-Caudate;53;77;ctx-lh-rostralanteriorcingulate;Left-Caudate;405;13.033333
657;1010;lh.precentral_4;Left-Putamen;51;78;ctx-lh-precentral;Left-Putamen;397;30.774998
657;662;lh.precentral_4;lh.precentral_25;51;51;ctx-lh-precentral;ctx-lh-precentral;335;15.400007
657;1009;lh.precentral_4;Left-Caudate;51;77;ctx-lh-precentral;Left-Caudate;331;20.200012
657;661;lh.precentral_4;lh.precentral_6;51;51;ctx-lh-precentral;ctx-lh-precentral;302;13.510002
866;895;lh.lateraloccipital_3;lh.fusiform_17;64;66;ctx-lh-lateraloccipital;ctx-lh-fusiform;322;13.145713
693;1009;lh.caudalanteriorcingulate_5;Left-Caudate;54;77;ctx-lh-caudalanteriorcingulate;Left-Caudate;376;14.047223
503;1008;Right-Caudate;Left-Thalamus-Proper;36;76;Right-Caudate;Left-Thalamus-Proper;293;27.745456
503;504;Right-Caudate;Right-Putamen;36;37;Right-Caudate;Right-Putamen;418;19.015876
503;505;Right-Caudate;Right-Pallidum;36;38;Right-Caudate;Right-Pallidum;418;18.010348
503;508;Right-Caudate;Right-Amygdala;36;41;Right-Caudate;Right-Amygdala;296;26.135001
503;507;Right-Caudate;Right-Hippocampus;36;40;Right-Caudate;Right-Hippocampus;382;28.814836
503;503;Right-Caudate;Right-Caudate;36;36;Right-Caudate;Right-Caudate;417;17.252168
503;1009;Right-Caudate;Left-Caudate;36;77;Right-Caudate;Left-Caudate;416;22.022459
770;991;lh.superiorparietal_25;lh.insula_5;59;75;ctx-lh-superiorparietal;ctx-lh-insula;329;19.299998
770;826;lh.superiorparietal_25;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;313;16.542855
188;503;rh.caudalanteriorcingulate_3;Right-Caudate;13;36;ctx-rh-caudalanteriorcingulate;Right-Caudate;413;11.800005
641;1010;lh.caudalmiddlefrontal_10;Left-Putamen;50;78;ctx-lh-caudalmiddlefrontal;Left-Putamen;367;32.679993
641;1009;lh.caudalmiddlefrontal_10;Left-Caudate;50;77;ctx-lh-caudalmiddlefrontal;Left-Caudate;353;21.750005
623;1009;lh.superiorfrontal_43;Left-Caudate;49;77;ctx-lh-superiorfrontal;Left-Caudate;293;25.700005
158;504;rh.precentral_27;Right-Putamen;10;37;ctx-rh-precentral;Right-Putamen;348;43.003572
46;49;rh.parsopercularis_9;rh.parsopercularis_7;6;6;ctx-rh-parsopercularis;ctx-rh-parsopercularis;311;12.599998
562;1010;lh.rostralmiddlefrontal_19;Left-Putamen;48;78;ctx-lh-rostralmiddlefrontal;Left-Putamen;316;34.448707
562;566;lh.rostralmiddlefrontal_19;lh.rostralmiddlefrontal_4;48;48;ctx-lh-rostralmiddlefrontal;ctx-lh-rostralmiddlefrontal;325;19.041667
997;1010;lh.insula_14;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;320;13.299998
183;504;rh.rostralanteriorcingulate_3;Right-Putamen;12;37;ctx-rh-rostralanteriorcingulate;Right-Putamen;322;31.383334
183;503;rh.rostralanteriorcingulate_3;Right-Caudate;12;36;ctx-rh-rostralanteriorcingulate;Right-Caudate;308;17.146665
497;504;rh.insula_14;Right-Putamen;34;37;ctx-rh-insula;Right-Putamen;343;15.839996
546;549;lh.parstriangularis_2;lh.parsopercularis_7;46;47;ctx-lh-parstriangularis;ctx-lh-parsopercularis;322;13.327206
522;545;lh.lateralorbitofrontal_5;lh.parstriangularis_6;42;46;ctx-lh-lateralorbitofrontal;ctx-lh-parstriangularis;308;20.670003
609;622;lh.superiorfrontal_20;lh.superiorfrontal_15;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;295;15.200000
609;615;lh.superiorfrontal_20;lh.superiorfrontal_18;49;49;ctx-lh-superiorfrontal;ctx-lh-superiorfrontal;340;13.599996
1007;1010;lh.insula_17;Left-Putamen;75;78;ctx-lh-insula;Left-Putamen;386;13.624445
1007;1014;lh.insula_17;Left-Amygdala;75;82;ctx-lh-insula;Left-Amygdala;351;16.028569
190;503;rh.posteriorcingulate_8;Right-Caudate;14;36;ctx-rh-posteriorcingulate;Right-Caudate;317;12.914287
95;98;rh.superiorfrontal_37;rh.superiorfrontal_25;8;8;ctx-rh-superiorfrontal;ctx-rh-superiorfrontal;328;13.708336
313;507;rh.precuneus_6;Right-Hippocampus;20;40;ctx-rh-precuneus;Right-Hippocampus;303;16.150000
779;826;lh.superiorparietal_16;lh.precuneus_12;59;61;ctx-lh-superiorparietal;ctx-lh-precuneus;294;16.281332
504;505;Right-Putamen;Right-Pallidum;37;38;Right-Putamen;Right-Pallidum;416;14.270836
504;508;Right-Putamen;Right-Amygdala;37;41;Right-Putamen;Right-Amygdala;385;13.999999
504;507;Right-Putamen;Right-Hippocampus;37;40;Right-Putamen;Right-Hippocampus;372;20.896968
504;504;Right-Putamen;Right-Putamen;37;37;Right-Putamen;Right-Putamen;417;15.369233
